timestamp,eyes_detected,drowsiness_score,drowsy_event,event_count
2026-04-15 10:48:28.975,0,1.00,True,1
2026-04-15 10:48:29.010,0,1.00,True,1
2026-04-15 10:48:29.045,0,1.00,True,1
2026-04-15 10:48:29.105,0,1.00,True,1
2026-04-15 10:48:29.137,0,1.00,True,1
2026-04-15 10:48:29.174,0,1.00,True,1
2026-04-15 10:48:29.226,0,1.00,True,1
2026-04-15 10:48:29.255,0,1.00,True,1
2026-04-15 10:48:29.333,0,1.00,True,1
2026-04-15 10:48:31.503,0,1.00,True,1
2026-04-15 10:48:31.551,0,1.00,True,1
2026-04-15 10:48:31.583,0,1.00,True,1
2026-04-15 10:48:31.640,0,1.00,True,1
2026-04-15 10:48:31.708,0,1.00,True,1
2026-04-15 10:48:31.748,0,1.00,True,1
2026-04-15 10:48:31.787,0,1.00,True,1
2026-04-15 10:48:31.831,0,1.00,True,1
2026-04-15 10:48:31.870,0,1.00,True,1
2026-04-15 10:48:31.915,0,1.00,True,1
